"YEAR";"HABITAT";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"ESPECE"
2020;"STOC-rozo";3;3;3;4;4,9;"CETCET"
1997;"STOC-rozo";6,15;7,5;9;10,5;11,85;"EMBSCH"
1998;"STOC-rozo";4,625;5,75;7;10,5;13,65;"EMBSCH"
1999;"STOC-rozo";7,525;7,75;8;8,5;8,95;"EMBSCH"
2000;"STOC-rozo";4,725;6,75;9;11,5;13,75;"EMBSCH"
2001;"STOC-rozo";2,15;3;3;6;6;"EMBSCH"
2002;"STOC-rozo";4,575;5,5;6;8,5;13,4;"EMBSCH"
2003;"STOC-rozo";3;5;6;7,5;10,125;"EMBSCH"
2004;"STOC-rozo";3;3;9;10;19,2;"EMBSCH"
2005;"STOC-rozo";3,5;7;8;9;10,3125;"EMBSCH"
2006;"STOC-rozo";4,8;6;8;9;11,6;"EMBSCH"
2007;"STOC-rozo";4,1;8;9;9;22,4;"EMBSCH"
2008;"STOC-rozo";3;3;5;7,5;10,7;"EMBSCH"
2009;"STOC-rozo";3;4,125;6;7,875;12,2625;"EMBSCH"
2010;"STOC-rozo";3,275;4,5;9;10,5;17,175;"EMBSCH"
2011;"STOC-rozo";4;5,5;6;10;17;"EMBSCH"
2012;"STOC-rozo";1,8375;5,25;6,75;8,328125;13,2125;"EMBSCH"
2013;"STOC-rozo";4,5;5,5;6;7;12,75;"EMBSCH"
2014;"STOC-rozo";3;3;4,5;7,5;10;"EMBSCH"
2015;"STOC-rozo";3;3;4,5;6;7,8;"EMBSCH"
2016;"STOC-rozo";1,6875;3,375;4,5;7,875;14,25;"EMBSCH"
2017;"STOC-rozo";3;3;3;6;7,9;"EMBSCH"
2018;"STOC-rozo";3;3;4,25;6,5;10,9875;"EMBSCH"
2019;"STOC-rozo";3;3;4,5;12;14,775;"EMBSCH"
2020;"STOC-rozo";12;12;12;12;12;"EMBSCH"
1999;"STOC-rozo";3;3;3;3;3;"ERIRUB"
2002;"STOC-rozo";3;3;3;3;3;"ERIRUB"
2003;"STOC-rozo";3,0375;3,375;3,75;4,125;4,4625;"ERIRUB"
2005;"STOC-rozo";3;3;3;3;3;"ERIRUB"
2006;"STOC-rozo";3;3;3;3;3;"ERIRUB"
2007;"STOC-rozo";3;3;3;3;3;"ERIRUB"
2010;"STOC-rozo";3;3;3;3;3;"ERIRUB"
2011;"STOC-rozo";3,0375;3,375;3,75;4,125;4,4625;"ERIRUB"
2012;"STOC-rozo";3;3;3;3;3;"ERIRUB"
2013;"STOC-rozo";3,125;4,25;5,5;6,75;7,875;"ERIRUB"
2015;"STOC-rozo";3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;"ERIRUB"
2016;"STOC-rozo";2,24166666666667;2,41666666666667;2,61111111111111;2,80555555555556;2,98055555555556;"ERIRUB"
2017;"STOC-rozo";3;3;3;3;3;"ERIRUB"
2018;"STOC-rozo";10;10;10;10;10;"ERIRUB"
2019;"STOC-rozo";11,6666666666667;11,6666666666667;11,6666666666667;11,6666666666667;11,6666666666667;"ERIRUB"
2020;"STOC-rozo";6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;"ERIRUB"
2001;"STOC-rozo";3;3;3;3;3;"HIRRUS"
2003;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"HIRRUS"
2006;"STOC-rozo";3;3;3;3;3;"HIRRUS"
2007;"STOC-rozo";9;9;9;9;9;"HIRRUS"
2008;"STOC-rozo";3;3;3;3;3;"HIRRUS"
2009;"STOC-rozo";15;15;15;15;15;"HIRRUS"
2010;"STOC-rozo";3;3;3;4,5;5,85;"HIRRUS"
2011;"STOC-rozo";3;3;3;3;3;"HIRRUS"
2012;"STOC-rozo";3;3;3;3;3;"HIRRUS"
2013;"STOC-rozo";6;6;6;9;11,7;"HIRRUS"
2014;"STOC-rozo";3,00833333333333;3,08333333333333;3,16666666666667;3,25;3,325;"HIRRUS"
2015;"STOC-rozo";3;3;3;3;3;"HIRRUS"
2017;"STOC-rozo";3;3;3;3;3;"HIRRUS"
2018;"STOC-rozo";3;3;3;3;3;"HIRRUS"
2020;"STOC-rozo";3;3;3;3;3;"HIRRUS"
1997;"STOC-rozo";1,5;1,5;1,5;1,5;1,5;"LOCLUS"
1998;"STOC-rozo";4;4;4;4;4;"LOCLUS"
1999;"STOC-rozo";3;3;3;3;3;"LOCLUS"
2000;"STOC-rozo";2,0625;2,625;3,25;3,875;4,4375;"LOCLUS"
2001;"STOC-rozo";1,575;2,25;3;4,5;5,85;"LOCLUS"
2002;"STOC-rozo";2,075;2,75;3;3,5;4,85;"LOCLUS"
2003;"STOC-rozo";3;3;3;3;3;"LOCLUS"
2004;"STOC-rozo";3;3;3;3;3;"LOCLUS"
2005;"STOC-rozo";3;3;3;3;3;"LOCLUS"
2007;"STOC-rozo";2,075;2,75;3;3,75;5,775;"LOCLUS"
2008;"STOC-rozo";2,075;2,75;4,5;6;6;"LOCLUS"
2009;"STOC-rozo";6;6;6;7,5;8,85;"LOCLUS"
2010;"STOC-rozo";3,15;4,5;5;5,25;5,925;"LOCLUS"
2011;"STOC-rozo";4,5375;4,875;5,25;5,625;5,9625;"LOCLUS"
2012;"STOC-rozo";1,959375;2,71875;3,75;4,875;5,8875;"LOCLUS"
2013;"STOC-rozo";1,65;3;3;3;3;"LOCLUS"
2014;"STOC-rozo";3,025;3,25;3,5;3,75;3,975;"LOCLUS"
2015;"STOC-rozo";3;3;3;4;10,95;"LOCLUS"
2016;"STOC-rozo";3,1125;4,125;4,5;4,625;4,9625;"LOCLUS"
2017;"STOC-rozo";3,1;4;5;7,5;9,75;"LOCLUS"
2018;"STOC-rozo";6,025;6,25;6,5;6,75;6,975;"LOCLUS"
2019;"STOC-rozo";3;3;3;6;8,7;"LOCLUS"
2020;"STOC-rozo";9;9;9;9;9;"LOCLUS"
1997;"STOC-rozo";1,5;1,5;1,5;1,5;1,5;"LOCNAE"
1998;"STOC-rozo";3;3;3;6;8,7;"LOCNAE"
1999;"STOC-rozo";4,5;4,5;4,5;4,5;4,5;"LOCNAE"
2000;"STOC-rozo";3;3;3;3;3;"LOCNAE"
2002;"STOC-rozo";4,5;4,5;4,5;4,5;4,5;"LOCNAE"
2003;"STOC-rozo";3;3;3;3;3;"LOCNAE"
2004;"STOC-rozo";1,6875;3;3;5,25;8,625;"LOCNAE"
2005;"STOC-rozo";4,5;4,5;4,5;4,5;4,5;"LOCNAE"
2006;"STOC-rozo";3;3;3;4,875;9,9375;"LOCNAE"
2007;"STOC-rozo";5,025;5,25;5,5;5,75;5,975;"LOCNAE"
2008;"STOC-rozo";3;3;3;5;6,8;"LOCNAE"
2009;"STOC-rozo";3,075;3,75;4,5;6,75;8,775;"LOCNAE"
2010;"STOC-rozo";3,1;4;4,5;6;6;"LOCNAE"
2011;"STOC-rozo";3;3;3,75;5,25;7,275;"LOCNAE"
2012;"STOC-rozo";3;3;3;3;3;"LOCNAE"
2013;"STOC-rozo";3;3;3;3;3;"LOCNAE"
2014;"STOC-rozo";3;3;3;3;3;"LOCNAE"
2015;"STOC-rozo";6;6;6;6;6;"LOCNAE"
2016;"STOC-rozo";9;9;9;9;9;"LOCNAE"
2017;"STOC-rozo";3,225;5,25;7,5;9,75;11,775;"LOCNAE"
2018;"STOC-rozo";3;3;3;3;3;"LOCNAE"
2019;"STOC-rozo";3,05;3,5;4;4,5;4,95;"LOCNAE"
2020;"STOC-rozo";6;6;6;6;6;"LOCNAE"
1997;"STOC-rozo";3,15;4,5;6;7,5;8,85;"LUSSVE"
1998;"STOC-rozo";5,2;7;9;12;14,7;"LUSSVE"
1999;"STOC-rozo";3,075;3,75;4,5;7,75;10,675;"LUSSVE"
2000;"STOC-rozo";3;3;3;3;3;"LUSSVE"
2001;"STOC-rozo";3,15;4,5;6;6,5;6,95;"LUSSVE"
2002;"STOC-rozo";2,5;6;8,5;11,75;14,625;"LUSSVE"
2003;"STOC-rozo";3,25;5,25;6;8,25;16,875;"LUSSVE"
2004;"STOC-rozo";4,5;4,5;5;8;8,9;"LUSSVE"
2005;"STOC-rozo";6;6;6;6;6;"LUSSVE"
2006;"STOC-rozo";3,05;3,5;4;4,25;4,475;"LUSSVE"
2007;"STOC-rozo";4,5;4,5;4,5;5,25;5,925;"LUSSVE"
2008;"STOC-rozo";3;3,75;4,5;6,375;8,7375;"LUSSVE"
2009;"STOC-rozo";3;3,375;5,25;6;9,9375;"LUSSVE"
2010;"STOC-rozo";3;4;6;8;17;"LUSSVE"
2011;"STOC-rozo";3;3;4,5;7,5;13,4;"LUSSVE"
2012;"STOC-rozo";3;3,375;5,25;7,5;8,875;"LUSSVE"
2013;"STOC-rozo";3;3,375;5,25;6,75;13,125;"LUSSVE"
2014;"STOC-rozo";4,2;6;7,5;7,5;12,45;"LUSSVE"
2015;"STOC-rozo";3;3;5;7;12,6875;"LUSSVE"
2016;"STOC-rozo";3;3,5;5,5;8,25;13,375;"LUSSVE"
2017;"STOC-rozo";3,2625;4,5;6;7,25;12,95;"LUSSVE"
2018;"STOC-rozo";1,8;3;4,5;6;8,8;"LUSSVE"
2019;"STOC-rozo";3;3;6;9;10,275;"LUSSVE"
2020;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"LUSSVE"
2002;"STOC-rozo";21;21;21;21;21;"MOTFLA"
2003;"STOC-rozo";3;3;3;3,75;4,425;"MOTFLA"
2004;"STOC-rozo";3;3;3;4,125;7,1625;"MOTFLA"
2006;"STOC-rozo";3,15;4,5;6;7,5;8,85;"MOTFLA"
2007;"STOC-rozo";3,15;4,5;6;7,5;8,85;"MOTFLA"
2008;"STOC-rozo";3;3;3;3,75;5,775;"MOTFLA"
2009;"STOC-rozo";3;3;3;3;3;"MOTFLA"
2010;"STOC-rozo";3;3;3;3;3;"MOTFLA"
2011;"STOC-rozo";3,45;7,5;12;12;12;"MOTFLA"
2012;"STOC-rozo";1,93125;2,4375;3;6,75;10,125;"MOTFLA"
2013;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"MOTFLA"
2014;"STOC-rozo";3;3;3;3;3;"MOTFLA"
2015;"STOC-rozo";9,0375;9,375;9,75;10,125;10,4625;"MOTFLA"
2016;"STOC-rozo";3,225;5,25;7,5;9,75;11,775;"MOTFLA"
2017;"STOC-rozo";3;3;3;4,5;5,85;"MOTFLA"
2018;"STOC-rozo";4,65;6;7,5;9;10,35;"MOTFLA"
2019;"STOC-rozo";4,5;4,5;4,5;4,5;4,5;"MOTFLA"
2001;"STOC-rozo";3;3;10,5;18,375;19,3875;"PANBIA"
2002;"STOC-rozo";4,725;6,75;9;11;12,8;"PANBIA"
2003;"STOC-rozo";10,65;12;13,5;25,25;35,825;"PANBIA"
2004;"STOC-rozo";7,05;16,5;27;42;55,5;"PANBIA"
2007;"STOC-rozo";29,05;29,5;30;38;45,2;"PANBIA"
2008;"STOC-rozo";18,1;19;20;20,5;20,95;"PANBIA"
2009;"STOC-rozo";12,675;18,75;25,5;32,25;38,325;"PANBIA"
2010;"STOC-rozo";7,05;16,5;27,5;35,75;37,775;"PANBIA"
2011;"STOC-rozo";4,125;14,25;25,5;29,25;32,625;"PANBIA"
2013;"STOC-rozo";6,125;7,25;8,5;9,75;10,875;"PANBIA"
2014;"STOC-rozo";17,375;20,75;24,5;28,25;31,625;"PANBIA"
2015;"STOC-rozo";13,025;22,25;32,5;42,75;51,975;"PANBIA"
2016;"STOC-rozo";14,35;17,5;21;30,5;39,05;"PANBIA"
2017;"STOC-rozo";12,8;20;28;38;47;"PANBIA"
2018;"STOC-rozo";9,35;21,5;35;35,5;35,95;"PANBIA"
2019;"STOC-rozo";5,425;13,75;23;36,5;48,65;"PANBIA"
2020;"STOC-rozo";6;6;6;6;6;"PANBIA"
1999;"STOC-rozo";3;3;3;3;3;"PARCAE"
2000;"STOC-rozo";4,5;4,5;4,5;4,5;4,5;"PARCAE"
2001;"STOC-rozo";3;3;3;3;3;"PARCAE"
2002;"STOC-rozo";3;3;3;3,75;5,775;"PARCAE"
2003;"STOC-rozo";3;3;3;3;5,625;"PARCAE"
2004;"STOC-rozo";3;3;3;4,5;5,85;"PARCAE"
2005;"STOC-rozo";3;3;3,5;4,5;5,85;"PARCAE"
2006;"STOC-rozo";3;3;3;6;11,4;"PARCAE"
2007;"STOC-rozo";3;3;4,5;7,5;11,55;"PARCAE"
2008;"STOC-rozo";3;3;3;3,75;5,775;"PARCAE"
2009;"STOC-rozo";3;3;3;6,375;14,0625;"PARCAE"
2010;"STOC-rozo";3;3;4;7,5;12,825;"PARCAE"
2011;"STOC-rozo";3;3;3;3,75;6,625;"PARCAE"
2012;"STOC-rozo";2,55;3;3;3;5,7;"PARCAE"
2013;"STOC-rozo";3;3;3;6;7,8;"PARCAE"
2014;"STOC-rozo";3,225;5,25;9;12;12;"PARCAE"
2015;"STOC-rozo";3;3;3;5,25;6,875;"PARCAE"
2016;"STOC-rozo";3,3;6;9;9;9;"PARCAE"
2017;"STOC-rozo";3;3;3,75;5,625;7,75;"PARCAE"
2018;"STOC-rozo";3;3,08333333333333;3,91666666666667;5,625;8,625;"PARCAE"
2019;"STOC-rozo";3;3;3;6;7,35;"PARCAE"
2020;"STOC-rozo";3,03333333333333;3,33333333333333;4,5;4,5;5,85;"PARCAE"
1999;"STOC-rozo";9;9;9;9;9;"PARMAJ"
2002;"STOC-rozo";3;3;3;3,75;5,775;"PARMAJ"
2003;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"PARMAJ"
2004;"STOC-rozo";3;3;3;4,5;4,95;"PARMAJ"
2005;"STOC-rozo";3;3;3;4,5;5,85;"PARMAJ"
2006;"STOC-rozo";3;3,375;5,25;6;8,625;"PARMAJ"
2007;"STOC-rozo";3;3;3;3;3;"PARMAJ"
2008;"STOC-rozo";6;6;6;6;6;"PARMAJ"
2009;"STOC-rozo";3;3;3;3,75;5,775;"PARMAJ"
2010;"STOC-rozo";3;3;3;3;3;"PARMAJ"
2011;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"PARMAJ"
2012;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"PARMAJ"
2013;"STOC-rozo";3;3;3;3;3;"PARMAJ"
2014;"STOC-rozo";3;3;3;3;3;"PARMAJ"
2015;"STOC-rozo";3;3;3;3;3;"PARMAJ"
2016;"STOC-rozo";3;3;3;3;3;"PARMAJ"
2017;"STOC-rozo";3;3;3;4,5;5,85;"PARMAJ"
2018;"STOC-rozo";3,09166666666667;3,91666666666667;4,83333333333333;5,75;6,575;"PARMAJ"
2019;"STOC-rozo";3;3;3;3;3;"PARMAJ"
2020;"STOC-rozo";3;3;3;3;3;"PARMAJ"
1999;"STOC-rozo";3;3;3;4,5;5,85;"PHYCOL"
2000;"STOC-rozo";3;3;3;3;3;"PHYCOL"
2001;"STOC-rozo";3;3;3;3;3;"PHYCOL"
2002;"STOC-rozo";3;3;3;3,375;4,3875;"PHYCOL"
2003;"STOC-rozo";3;3;3;4,5;12,6;"PHYCOL"
2004;"STOC-rozo";3;3;6;9,75;11,775;"PHYCOL"
2005;"STOC-rozo";3,0375;3,375;3,75;4,125;4,4625;"PHYCOL"
2006;"STOC-rozo";3,05;3,5;4;5;5,9;"PHYCOL"
2007;"STOC-rozo";3;3;3;4,5;11,25;"PHYCOL"
2008;"STOC-rozo";3;3;4;6;8,7;"PHYCOL"
2009;"STOC-rozo";3,1125;4,125;4,75;6;8,7;"PHYCOL"
2010;"STOC-rozo";3;3;3;3,5;4,85;"PHYCOL"
2011;"STOC-rozo";3;3;4;6;7,8;"PHYCOL"
2012;"STOC-rozo";3;3;4,25;4,765625;6,65;"PHYCOL"
2013;"STOC-rozo";3;3;4;4,5;5,85;"PHYCOL"
2014;"STOC-rozo";4,575;5,25;6;12,75;18,825;"PHYCOL"
2015;"STOC-rozo";3,04166666666667;3,5;4,5;5,75;9,5;"PHYCOL"
2016;"STOC-rozo";3,2;5;7;7,94444444444444;8,79444444444444;"PHYCOL"
2017;"STOC-rozo";3,075;3,75;4,5;6,25;7,825;"PHYCOL"
2018;"STOC-rozo";3;3;3;5,55555555555556;6,85555555555556;"PHYCOL"
2019;"STOC-rozo";3,15;4,5;5,5;6,44444444444444;7,64444444444444;"PHYCOL"
2020;"STOC-rozo";4,55416666666667;5,04166666666667;5,58333333333333;6,125;6,6125;"PHYCOL"
1999;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"PHYLUS"
2000;"STOC-rozo";3;3;3;3;3;"PHYLUS"
2001;"STOC-rozo";3;3;3;3;3;"PHYLUS"
2003;"STOC-rozo";3;3;3;3;3;"PHYLUS"
2004;"STOC-rozo";3;3;3;3;3;"PHYLUS"
2006;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"PHYLUS"
2007;"STOC-rozo";3,35;6,5;10;11;11,9;"PHYLUS"
2008;"STOC-rozo";3;3;3;4,5;5,85;"PHYLUS"
2009;"STOC-rozo";3;3;3;3;3;"PHYLUS"
2010;"STOC-rozo";3,45;7,5;12;16,5;20,55;"PHYLUS"
2011;"STOC-rozo";3;3;3;3;3;"PHYLUS"
2012;"STOC-rozo";3;3;3;3;3;"PHYLUS"
2014;"STOC-rozo";4,5;4,5;4,5;4,5;4,5;"PHYLUS"
2015;"STOC-rozo";3,35;6,5;10;13,5;16,65;"PHYLUS"
2016;"STOC-rozo";12;12;12;12;12;"PHYLUS"
2017;"STOC-rozo";3;3;3;3;3;"PHYLUS"
2018;"STOC-rozo";3;3;3;4,5;5,85;"PHYLUS"
2019;"STOC-rozo";6;6;6;6;6;"PHYLUS"
1999;"STOC-rozo";3;3;3;3;3;"PRUMOD"
2000;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"PRUMOD"
2002;"STOC-rozo";3;3;3;4,5;5,85;"PRUMOD"
2003;"STOC-rozo";3;3;4,5;6;6;"PRUMOD"
2004;"STOC-rozo";3,1125;4,125;5,25;6,375;7,3875;"PRUMOD"
2005;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"PRUMOD"
2006;"STOC-rozo";3;3;3,75;4,875;5,8875;"PRUMOD"
2007;"STOC-rozo";2,075;2,75;3;3,75;5,775;"PRUMOD"
2008;"STOC-rozo";3;3;3;4,5;5,85;"PRUMOD"
2009;"STOC-rozo";4,5;4,5;4,5;4,5;4,5;"PRUMOD"
2010;"STOC-rozo";3;3;3,5;4,5;5,85;"PRUMOD"
2011;"STOC-rozo";6;6;6;6;6;"PRUMOD"
2012;"STOC-rozo";3;3;3,375;7,6875;14,25;"PRUMOD"
2013;"STOC-rozo";3;3;3;3;3;"PRUMOD"
2014;"STOC-rozo";3;3;3;3;3;"PRUMOD"
2015;"STOC-rozo";3,07222222222222;3,72222222222222;4,44444444444444;5,22222222222222;5,92222222222222;"PRUMOD"
2016;"STOC-rozo";3,03611111111111;3,36111111111111;3,72222222222222;4,08333333333333;4,40833333333333;"PRUMOD"
2018;"STOC-rozo";3;3;3;3,16666666666667;3,31666666666667;"PRUMOD"
2019;"STOC-rozo";6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;"PRUMOD"
2020;"STOC-rozo";3,00833333333333;3,08333333333333;3,16666666666667;3,25;3,325;"PRUMOD"
1999;"STOC-rozo";6;6;6;6;6;"SYLATR"
2001;"STOC-rozo";3;3;3;3;3;"SYLATR"
2002;"STOC-rozo";3;3;3;3;3;"SYLATR"
2003;"STOC-rozo";4,5;4,5;5,25;6;6;"SYLATR"
2004;"STOC-rozo";3;3;4;6;7,8;"SYLATR"
2005;"STOC-rozo";3;3;4,5;5;5,9;"SYLATR"
2006;"STOC-rozo";3;3;4,5;6;6;"SYLATR"
2007;"STOC-rozo";3;3,75;6,75;8,625;9,875;"SYLATR"
2008;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"SYLATR"
2009;"STOC-rozo";3;3;3;5;6,8;"SYLATR"
2010;"STOC-rozo";3;3;3;3,75;4,425;"SYLATR"
2011;"STOC-rozo";3;3;3;4,5;8,55;"SYLATR"
2012;"STOC-rozo";1,959375;2,71875;3,75;5,125;6,8125;"SYLATR"
2013;"STOC-rozo";3;3;3;4,125;7,1625;"SYLATR"
2014;"STOC-rozo";3;3;3;3;3;"SYLATR"
2015;"STOC-rozo";4,55277777777778;5,02777777777778;5,55555555555556;7,27777777777778;8,82777777777778;"SYLATR"
2016;"STOC-rozo";5,05;5,5;6;8;9,8;"SYLATR"
2017;"STOC-rozo";3;3;3;3;3;"SYLATR"
2018;"STOC-rozo";3;3;3;4;4,9;"SYLATR"
2019;"STOC-rozo";3,01666666666667;3,16666666666667;3,33333333333333;6,91666666666667;10,1416666666667;"SYLATR"
2020;"STOC-rozo";3,15;4,5;6;6,33333333333333;6,63333333333333;"SYLATR"
1998;"STOC-rozo";3;3;3;3;3;"SYLBOR"
2000;"STOC-rozo";3;3;3;3;3;"SYLBOR"
2001;"STOC-rozo";3;3;3;3;3;"SYLBOR"
2002;"STOC-rozo";3;3;3;3;3;"SYLBOR"
2003;"STOC-rozo";3;3;3;3;3;"SYLBOR"
2004;"STOC-rozo";3;3;3;3;3;"SYLBOR"
2005;"STOC-rozo";3;3;3;3;3;"SYLBOR"
2006;"STOC-rozo";3;3;3;3;3;"SYLBOR"
2007;"STOC-rozo";3;3;3;3;3;"SYLBOR"
2008;"STOC-rozo";3;3;3;3;3;"SYLBOR"
2009;"STOC-rozo";3;3;3;6;8,7;"SYLBOR"
2010;"STOC-rozo";3;3;3;3,75;4,425;"SYLBOR"
2011;"STOC-rozo";4,6125;5,625;6,75;7,875;8,8875;"SYLBOR"
2012;"STOC-rozo";1,93125;2,4375;3;3;3;"SYLBOR"
2013;"STOC-rozo";3;3;3;3;3;"SYLBOR"
2014;"STOC-rozo";3;3;3;3;3;"SYLBOR"
2015;"STOC-rozo";3;3;3;3,08333333333333;3,30833333333333;"SYLBOR"
2018;"STOC-rozo";3,00833333333333;3,08333333333333;3,16666666666667;3,25;3,325;"SYLBOR"
2019;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"SYLBOR"
2020;"STOC-rozo";3;3;3;3,16666666666667;3,31666666666667;"SYLBOR"
2001;"STOC-rozo";3;3;3;3;3;"SYLCOM"
2002;"STOC-rozo";3;3;3;4,5;5,85;"SYLCOM"
2003;"STOC-rozo";3;3;3;3;3;"SYLCOM"
2004;"STOC-rozo";3;3;3;3;3;"SYLCOM"
2005;"STOC-rozo";3;3;3;3;3;"SYLCOM"
2006;"STOC-rozo";3;3;3;3;3;"SYLCOM"
2007;"STOC-rozo";3;3;3;9;14,4;"SYLCOM"
2008;"STOC-rozo";4,6625;6,125;7,75;9,375;10,8375;"SYLCOM"
2009;"STOC-rozo";3;3;3;3;5,7;"SYLCOM"
2010;"STOC-rozo";10,5;10,5;10,5;10,5;10,5;"SYLCOM"
2011;"STOC-rozo";3;3;3;4,5;5,85;"SYLCOM"
2012;"STOC-rozo";3;3;3;3;3;"SYLCOM"
2013;"STOC-rozo";3;3;3;3;3;"SYLCOM"
2014;"STOC-rozo";3;3;3;3;3;"SYLCOM"
2015;"STOC-rozo";3;3;3;3,16666666666667;3,31666666666667;"SYLCOM"
2016;"STOC-rozo";3;3;3;3;3;"SYLCOM"
2017;"STOC-rozo";3;3;3;3;3;"SYLCOM"
2018;"STOC-rozo";3;3;3;3;3;"SYLCOM"
2019;"STOC-rozo";3;3;3;3;3;"SYLCOM"
2000;"STOC-rozo";3;3;3;3;3;"TROTRO"
2003;"STOC-rozo";3;3;3;3;3;"TROTRO"
2004;"STOC-rozo";3;3;3;3;3;"TROTRO"
2005;"STOC-rozo";3;3;3;7,5;11,55;"TROTRO"
2006;"STOC-rozo";2,075;2,75;3;3,25;3,925;"TROTRO"
2007;"STOC-rozo";4;4;4;4;4;"TROTRO"
2008;"STOC-rozo";3;3;3;3;3;"TROTRO"
2009;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"TROTRO"
2010;"STOC-rozo";3;3;3;3;3;"TROTRO"
2011;"STOC-rozo";3;3;3;3;3;"TROTRO"
2012;"STOC-rozo";3;3;3;3;3;"TROTRO"
2013;"STOC-rozo";3;3;3;3;3;"TROTRO"
2014;"STOC-rozo";3;3;3;3;3;"TROTRO"
2015;"STOC-rozo";3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;"TROTRO"
2016;"STOC-rozo";3;3;3;3;3;"TROTRO"
2018;"STOC-rozo";10;10;10;10;10;"TROTRO"
2019;"STOC-rozo";6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;"TROTRO"
2020;"STOC-rozo";1,73333333333333;2,33333333333333;3;3;3;"TROTRO"
1999;"STOC-rozo";6;6;6;6;6;"TURMER"
2000;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"TURMER"
2001;"STOC-rozo";3;3;3;3,25;3,925;"TURMER"
2002;"STOC-rozo";3;3;3,75;6;6;"TURMER"
2003;"STOC-rozo";3;3;3;4,5;6;"TURMER"
2004;"STOC-rozo";3;3;3;9;11,7;"TURMER"
2005;"STOC-rozo";3;3;3;6,75;10,125;"TURMER"
2006;"STOC-rozo";3;3;3;3;5,475;"TURMER"
2007;"STOC-rozo";3;3;3;4,5;5,8;"TURMER"
2008;"STOC-rozo";3;3;3;3,75;4,425;"TURMER"
2009;"STOC-rozo";3;3;3;5,25;11,325;"TURMER"
2010;"STOC-rozo";3;3;3;4,125;5,8125;"TURMER"
2011;"STOC-rozo";3;3;3,75;4,875;5,8875;"TURMER"
2012;"STOC-rozo";3;3;3;3,75;5,775;"TURMER"
2013;"STOC-rozo";3,1;4;5;6;6,9;"TURMER"
2014;"STOC-rozo";3;3;3;3;3;"TURMER"
2015;"STOC-rozo";3;3;4,5;7,125;10,6597222222222;"TURMER"
2016;"STOC-rozo";1,62916666666667;2,79166666666667;4,08333333333333;5,375;6,5375;"TURMER"
2017;"STOC-rozo";3;3;3;3;3;"TURMER"
2018;"STOC-rozo";3;3;3;3;15,3;"TURMER"
2019;"STOC-rozo";3;3;3,75;5,04166666666667;6,50416666666667;"TURMER"
2020;"STOC-rozo";3,075;3,75;4,5;5,58333333333333;6,55833333333333;"TURMER"
1999;"STOC-rozo";3;3;3;3;3;"TURPHI"
2000;"STOC-rozo";3;3;3;3;3;"TURPHI"
2001;"STOC-rozo";3;3;3;3;3;"TURPHI"
2002;"STOC-rozo";3;3;3;3;3;"TURPHI"
2003;"STOC-rozo";3;3;3;3;3;"TURPHI"
2004;"STOC-rozo";3,225;5,25;7,5;9,75;11,775;"TURPHI"
2005;"STOC-rozo";6;6;6;6;6;"TURPHI"
2006;"STOC-rozo";3;3;3;3,75;4,425;"TURPHI"
2007;"STOC-rozo";3,15;4,5;6;6;6;"TURPHI"
2008;"STOC-rozo";3;3;3;3;3;"TURPHI"
2009;"STOC-rozo";3;3;3;4,5;5,85;"TURPHI"
2010;"STOC-rozo";3;3;3;3;3;"TURPHI"
2011;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"TURPHI"
2012;"STOC-rozo";7,5;7,5;7,5;7,5;7,5;"TURPHI"
2013;"STOC-rozo";3;3;3;3;3;"TURPHI"
2015;"STOC-rozo";3,00833333333333;3,08333333333333;3,16666666666667;3,25;3,325;"TURPHI"
2016;"STOC-rozo";3;3;3;3;3;"TURPHI"
2017;"STOC-rozo";3;3;3;3;3;"TURPHI"
2018;"STOC-rozo";3;3;3;3;3;"TURPHI"
2019;"STOC-rozo";6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;"TURPHI"
2001;"Aquatique";5;5;5;5;5;"ACRRIS"
2002;"Aquatique";12;12;12;12;12;"ACRRIS"
2003;"Aquatique";10,5;10,5;10,5;10,5;10,5;"ACRRIS"
